INDEX,RCR,DATE,TIME,VALID,LATITUDE,N/S,LONGITUDE,E/W,HEIGHT,SPEED,DISTANCE
7836,T,08/03/2020,12:29:38,Unknown,57.655429,N,-3.479429,W,560,0,474.651283
7837,T,08/03/2020,12:29:39,Unknown,57.655648,N,-3.478275,W,559,0,474.724217
7838,T,08/03/2020,12:29:40,Unknown,57.655897,N,-3.477133,W,557,0,474.797697
7839,T,08/03/2020,12:29:41,Unknown,57.656175,N,-3.476005,W,555,0,474.871652
7840,T,08/03/2020,12:29:42,Unknown,57.656481,N,-3.474894,W,553,0,474.946052
7841,T,08/03/2020,12:29:43,Unknown,57.656814,N,-3.473804,W,550,0,475.020831
7842,T,08/03/2020,12:29:44,Unknown,57.657174,N,-3.472736,W,548,0,475.095975
7843,T,08/03/2020,12:29:45,Unknown,57.65756,N,-3.471697,W,547,0,475.171339
7844,T,08/03/2020,12:29:46,Unknown,57.65797,N,-3.470686,W,547,0,475.246889
7845,T,08/03/2020,12:29:47,Unknown,57.658404,N,-3.469709,W,547,0,475.322524
7846,T,08/03/2020,12:29:48,Unknown,57.658861,N,-3.468769,W,547,0,475.398099
7847,T,08/03/2020,12:29:49,Unknown,57.659337,N,-3.46787,W,548,0,475.47344
7848,T,08/03/2020,12:29:50,Unknown,57.659832,N,-3.467018,W,550,0,475.548395
7849,T,08/03/2020,12:29:51,Unknown,57.660344,N,-3.466213,W,552,0,475.622861
7850,T,08/03/2020,12:29:52,Unknown,57.660873,N,-3.465461,W,554,0,475.696799
7851,T,08/03/2020,12:29:53,Unknown,57.661417,N,-3.464766,W,556,0,475.770224
7852,T,08/03/2020,12:29:54,Unknown,57.661977,N,-3.464129,W,557,0,475.843101
7853,T,08/03/2020,12:29:55,Unknown,57.662549,N,-3.463554,W,559,0,475.915445
7854,T,08/03/2020,12:29:56,Unknown,57.663133,N,-3.46304,W,560,0,475.987267
7855,T,08/03/2020,12:29:57,Unknown,57.663726,N,-3.46259,W,560,0,476.058522
7856,T,08/03/2020,12:29:58,Unknown,57.664327,N,-3.462208,W,561,0,476.129254
7857,T,08/03/2020,12:29:59,Unknown,57.664935,N,-3.461896,W,561,0,476.199429
7858,T,08/03/2020,12:30:00,Unknown,57.665547,N,-3.461652,W,560,0,476.269066
7859,T,08/03/2020,12:30:01,Unknown,57.666162,N,-3.461478,W,560,0,476.338303
7860,T,08/03/2020,12:30:02,Unknown,57.666777,N,-3.461371,W,558,0,476.40703
7861,T,08/03/2020,12:30:03,Unknown,57.667389,N,-3.461331,W,557,0,476.475269
7862,T,08/03/2020,12:30:04,Unknown,57.667998,N,-3.461354,W,555,0,476.543079
7863,T,08/03/2020,12:30:05,Unknown,57.668601,N,-3.461433,W,553,0,476.610329
7864,T,08/03/2020,12:30:06,Unknown,57.669196,N,-3.461562,W,551,0,476.677026
7865,T,08/03/2020,12:30:07,Unknown,57.669784,N,-3.461736,W,549,0,476.743222
7866,T,08/03/2020,12:30:08,Unknown,57.670364,N,-3.461947,W,547,0,476.809052
7867,T,08/03/2020,12:30:09,Unknown,57.670939,N,-3.462187,W,545,0,476.874574
7868,T,08/03/2020,12:30:10,Unknown,57.671509,N,-3.462446,W,544,0,476.939897
7869,T,08/03/2020,12:30:11,Unknown,57.672075,N,-3.462716,W,542,0,477.004983
7870,T,08/03/2020,12:30:12,Unknown,57.672639,N,-3.462995,W,542,0,477.069869
7871,T,08/03/2020,12:30:13,Unknown,57.673198,N,-3.463287,W,542,0,477.134516
7872,T,08/03/2020,12:30:14,Unknown,57.673753,N,-3.463595,W,542,0,477.198906
7873,T,08/03/2020,12:30:15,Unknown,57.674302,N,-3.463922,W,542,0,477.263033
7874,T,08/03/2020,12:30:16,Unknown,57.674843,N,-3.464271,W,543,0,477.326757
7875,T,08/03/2020,12:30:17,Unknown,57.675373,N,-3.464649,W,544,0,477.389928
7876,T,08/03/2020,12:30:18,Unknown,57.675889,N,-3.465063,W,545,0,477.452409
7877,T,08/03/2020,12:30:19,Unknown,57.676388,N,-3.465518,W,545,0,477.514219
7878,T,08/03/2020,12:30:20,Unknown,57.676872,N,-3.466007,W,545,0,477.575467
7879,T,08/03/2020,12:30:21,Unknown,57.677342,N,-3.466525,W,545,0,477.636214
7880,T,08/03/2020,12:30:22,Unknown,57.6778,N,-3.467067,W,544,0,477.696514
7881,T,08/03/2020,12:30:23,Unknown,57.67825,N,-3.467622,W,544,0,477.756598
7882,T,08/03/2020,12:30:24,Unknown,57.678699,N,-3.468182,W,544,0,477.816599
7883,T,08/03/2020,12:30:25,Unknown,57.679145,N,-3.468747,W,543,0,477.876613
7884,T,08/03/2020,12:30:26,Unknown,57.679593,N,-3.469314,W,543,0,477.936852
7885,T,08/03/2020,12:30:27,Unknown,57.680046,N,-3.46988,W,543,0,477.997431
7886,T,08/03/2020,12:30:28,Unknown,57.680502,N,-3.470443,W,542,0,478.058252
7887,T,08/03/2020,12:30:29,Unknown,57.68096,N,-3.471004,W,541,0,478.119221
7888,T,08/03/2020,12:30:30,Unknown,57.681422,N,-3.47156,W,540,0,478.180327
7889,T,08/03/2020,12:30:31,Unknown,57.681887,N,-3.472111,W,539,0,478.241656
7890,T,08/03/2020,12:30:32,Unknown,57.682357,N,-3.472655,W,539,0,478.303201
7891,T,08/03/2020,12:30:33,Unknown,57.682831,N,-3.473193,W,538,0,478.364927
7892,T,08/03/2020,12:30:34,Unknown,57.683309,N,-3.473724,W,538,0,478.426773
7893,T,08/03/2020,12:30:35,Unknown,57.68379,N,-3.474249,W,538,0,478.488785
7894,T,08/03/2020,12:30:36,Unknown,57.684273,N,-3.474773,W,538,0,478.550906
7895,T,08/03/2020,12:30:37,Unknown,57.684755,N,-3.475299,W,538,0,478.613065
7896,T,08/03/2020,12:30:38,Unknown,57.685239,N,-3.475824,W,539,0,478.675308
7897,T,08/03/2020,12:30:39,Unknown,57.685724,N,-3.476344,W,539,0,478.737593
7898,T,08/03/2020,12:30:40,Unknown,57.68621,N,-3.476863,W,540,0,478.799851
7899,T,08/03/2020,12:30:41,Unknown,57.686697,N,-3.477378,W,541,0,478.862141
7900,T,08/03/2020,12:30:42,Unknown,57.687183,N,-3.477893,W,541,0,478.92432
7901,T,08/03/2020,12:30:43,Unknown,57.687667,N,-3.478408,W,542,0,478.986336
7902,T,08/03/2020,12:30:44,Unknown,57.68815,N,-3.478925,W,543,0,479.04821
7903,T,08/03/2020,12:30:45,Unknown,57.68863,N,-3.479444,W,544,0,479.109902
7904,T,08/03/2020,12:30:46,Unknown,57.689106,N,-3.479967,W,545,0,479.171397
7905,T,08/03/2020,12:30:47,Unknown,57.689579,N,-3.480494,W,547,0,479.232737
7906,T,08/03/2020,12:30:48,Unknown,57.69005,N,-3.481026,W,547,0,479.293928
7907,T,08/03/2020,12:30:49,Unknown,57.690519,N,-3.48156,W,548,0,479.355013
7908,T,08/03/2020,12:30:50,Unknown,57.690987,N,-3.482092,W,548,0,479.416022
7909,T,08/03/2020,12:30:51,Unknown,57.691456,N,-3.482622,W,549,0,479.477044
7910,T,08/03/2020,12:30:52,Unknown,57.691927,N,-3.48315,W,549,0,479.538084
7911,T,08/03/2020,12:30:53,Unknown,57.692398,N,-3.483674,W,550,0,479.599134
7912,T,08/03/2020,12:30:54,Unknown,57.692872,N,-3.484196,W,550,0,479.660324
7913,T,08/03/2020,12:30:55,Unknown,57.693347,N,-3.484717,W,550,0,479.721606
7914,T,08/03/2020,12:30:56,Unknown,57.693822,N,-3.485241,W,549,0,479.782982
7915,T,08/03/2020,12:30:57,Unknown,57.694297,N,-3.485766,W,549,0,479.844476
7916,T,08/03/2020,12:30:58,Unknown,57.694773,N,-3.486295,W,547,0,479.906085
7917,T,08/03/2020,12:30:59,Unknown,57.695249,N,-3.486829,W,547,0,479.967884
7918,T,08/03/2020,12:31:00,Unknown,57.695725,N,-3.48737,W,546,0,480.029817
7919,T,08/03/2020,12:31:01,Unknown,57.696201,N,-3.487917,W,545,0,480.092045
7920,T,08/03/2020,12:31:02,Unknown,57.696678,N,-3.488471,W,544,0,480.154522
7921,T,08/03/2020,12:31:03,Unknown,57.697158,N,-3.489028,W,543,0,480.217393
7922,T,08/03/2020,12:31:04,Unknown,57.697641,N,-3.489589,W,542,0,480.280635
7923,T,08/03/2020,12:31:05,Unknown,57.698127,N,-3.490151,W,540,0,480.344265
7924,T,08/03/2020,12:31:06,Unknown,57.698617,N,-3.490715,W,539,0,480.408274
7925,T,08/03/2020,12:31:07,Unknown,57.699107,N,-3.491283,W,539,0,480.472434
7926,T,08/03/2020,12:31:08,Unknown,57.699596,N,-3.491855,W,540,0,480.536696
7927,T,08/03/2020,12:31:09,Unknown,57.700085,N,-3.492428,W,541,0,480.600932
7928,T,08/03/2020,12:31:10,Unknown,57.700573,N,-3.493003,W,543,0,480.665071
7929,T,08/03/2020,12:31:11,Unknown,57.701057,N,-3.493579,W,546,0,480.72896
7930,T,08/03/2020,12:31:12,Unknown,57.701538,N,-3.494157,W,548,0,480.792546
7931,T,08/03/2020,12:31:13,Unknown,57.702015,N,-3.494735,W,551,0,480.85581
7932,T,08/03/2020,12:31:14,Unknown,57.702491,N,-3.495306,W,554,0,480.918728
7933,T,08/03/2020,12:31:15,Unknown,57.702967,N,-3.495871,W,557,0,480.981554
7934,T,08/03/2020,12:31:16,Unknown,57.703444,N,-3.496433,W,559,0,481.044227
7935,T,08/03/2020,12:31:17,Unknown,57.703919,N,-3.496995,W,560,0,481.106784
7936,T,08/03/2020,12:31:18,Unknown,57.704394,N,-3.497554,W,561,0,481.16925
7937,T,08/03/2020,12:31:19,Unknown,57.704867,N,-3.498112,W,562,0,481.231489
7938,T,08/03/2020,12:31:20,Unknown,57.705336,N,-3.49867,W,563,0,481.293365
7939,T,08/03/2020,12:31:21,Unknown,57.705801,N,-3.499229,W,564,0,481.354922
7940,T,08/03/2020,12:31:22,Unknown,57.706263,N,-3.499787,W,566,0,481.416082
